"VGC id","Name","Platform","Notes","Cart","Box","Manual","Other","Purchased Price","Purchased Date","Added"
"9243","Sonic the Hedgehog 3","Sega Genesis [NA]","","No","No","No","No","","0000-00-00","2017-07-25 00:28:10"
"30915","Sonic the Hedgehog: Triple Trouble","Sega Game Gear [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-03-12 16:32:41"
"91446","Sorcerian","PC [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2015-11-03 14:15:27"
"8351","Soul Fighter","Sega Dreamcast [NA]","","No","No","No","No","","0000-00-00","2015-11-03 00:16:38"
"1261","Soul Reaver 2","PlayStation 2 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-28 21:59:54"
"8350","SoulCalibur","Sega Dreamcast [NA]","","No","No","No","No","","0000-00-00","2015-10-07 16:11:18"
"1465","SoulCalibur II","PlayStation 2 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2016-02-22 10:26:13"
"25337","SoulCalibur II","Xbox [NA]","","No","No","No","No","","0000-00-00","2015-11-03 00:48:35"
"16157","SoulCalibur IV - Premium Edition","Xbox 360 [NA]","","No","No","No","No","","0000-00-00","2018-03-11 15:24:58"
"8353","South Park: Chef's Luv Shack","Sega Dreamcast [NA]","","No","No","No","No","","0000-00-00","2015-11-03 00:16:29"
"8100","Soviet Strike","Sega Saturn [NA]","","No","No","No","No","","0000-00-00","2015-10-07 00:19:14"
"8354","Space Channel 5","Sega Dreamcast [NA]","","No","No","No","No","","0000-00-00","2015-10-07 16:11:18"
"2022","Space Channel 5 - Special Edition","PlayStation 2 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-02-25 11:24:36"
"10940","Space Harrier","Sega Master System [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2015-10-16 21:09:57"
"15568","Space Harrier","TurboGrafx-16 [NA]","","Yes","Yes","Yes","Yes","30.00","0000-00-00","2018-03-15 21:07:02"
"10479","Space Harrier II","Sega Genesis [NA]","","No","No","No","No","","0000-00-00","2015-10-06 23:46:57"
"88833","Space Quest I: Roger Wilco in the Sarien Encounter","PC [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2015-11-03 14:26:11"
"30761","Space Shuttle: A Journey into space (Text label)","Atari 2600 (VCS) [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-27 21:24:42"
"5879","Spelunker (3 screw cartridge)","Nintendo Entertainment System [US]","","No","No","No","No","","0000-00-00","2015-10-07 00:25:30"
"15354","Spider Fighter","Atari 2600 (VCS) [NA]","","No","No","No","No","","0000-00-00","2015-10-19 22:38:02"
"14008","Splash Lake","TurboGrafx-CD [NA]","","No","No","No","No","","0000-00-00","2015-10-07 00:02:35"
"61836","Splatoon","Wii U [NA]","","No","No","No","No","","0000-00-00","2018-03-11 15:48:33"
"44439","SpongeBob SquarePants: Creature from the Krusty Krab","PlayStation 2 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","0000-00-00 00:00:00"
"11212","Sports Champions","PlayStation 3 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-28 22:25:15"
"5585","Spy vs Spy (round seal)","Nintendo Entertainment System [US]","","No","No","No","No","","0000-00-00","2015-10-07 00:36:21"
"2213","SpyHunter","GameCube [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-27 20:49:15"
"1389","Spyro: Enter the Dragonfly","PlayStation 2 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","0000-00-00 00:00:00"
"12770","Stampede","Atari 2600 (VCS) [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-27 21:12:02"
"8424","Star Fox","Super Nintendo [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2015-10-15 16:02:50"
"85753","Star Ocean: Integrity and Faithlessness - Day One Edition","PlayStation 4 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","0000-00-00 00:00:00"
"17559","Star Strike (red label)","Intellivision [NA]","","No","No","No","No","","0000-00-00","2017-07-25 00:26:10"
"5674","Star Wars","Nintendo Entertainment System [US]","","No","No","No","No","","0000-00-00","2015-10-07 00:29:48"
"8364","Star Wars Episode I: Racer","Sega Dreamcast [NA]","","No","No","No","No","","0000-00-00","2015-10-07 16:11:18"
"5157","Star Wars: Episode I Racer","Nintendo 64 [NA]","","No","No","No","No","","0000-00-00","2017-05-04 07:26:57"
"414","Star Wars: Jedi Starfighter","Xbox [NA]","","No","No","No","No","","0000-00-00","2015-11-03 00:49:12"
"1390","Star Wars: Racer Revenge","PlayStation 2 [NA]","","No","No","No","No","","0000-00-00","2017-01-28 21:59:40"
"9506","Star Wars: Rebel Assault","Sega CD [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-03-31 20:16:25"
"5158","Star Wars: Rogue Squadron","Nintendo 64 [NA]","","Yes","No","Yes","Yes","0.00","0000-00-00","2018-11-12 10:38:34"
"5158","Star Wars: Rogue Squadron","Nintendo 64 [NA]","","Yes","No","No","No","0.00","0000-00-00","2017-03-12 16:02:12"
"5159","Star Wars: Shadows of the Empire","Nintendo 64 [NA]","","Yes","No","No","No","0.00","0000-00-00","2017-03-12 16:03:25"
"1076","Star Wars: The Clone Wars","PlayStation 2 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-03-31 20:15:21"
"58508","Star Wars: The Clone Wars & Tetris Worlds - Limited Edition Package","Xbox [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-03-12 16:30:18"
"21537","Star Wars: The Clone Wars: Lightsaber Duels","Wii [NA]","","No","No","No","No","","0000-00-00","2017-01-28 20:44:14"
"11661","Star Wars: The Empire Strikes Back","Atari 2600 (VCS) [NA]","","No","No","No","No","","0000-00-00","2015-10-19 22:37:45"
"5647","Star Wars: The Empire Strikes Back","Nintendo Entertainment System [US]","","No","No","No","No","","0000-00-00","2015-10-07 00:26:30"
"38123","Star Wars: The Force Unleashed","PlayStation 2 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-03-12 16:28:34"
"73768","Star Wars: The Force Unleashed II","Nintendo DS [NA]","","No","No","No","No","","0000-00-00","2017-01-29 12:51:56"
"40016","Star Wars: X Wing","PC [AU]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2015-12-31 18:14:01"
"12273","Stargate","Super Nintendo [NA]","","Yes","No","Yes","Yes","0.00","0000-00-00","2018-11-11 19:07:46"
"15271","Starmaster","Atari 2600 (VCS) [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2015-10-19 22:40:51"
"5754","StarTropics","Nintendo Entertainment System [US]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-28 21:33:48"
"9334","Steel Talons","Atari Lynx [NA]","None","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-03-21 16:02:14"
"8366","Street Fighter Alpha 3","Sega Dreamcast [NA]","","No","No","No","No","","0000-00-00","2015-10-07 16:11:18"
"8106","Street Fighter Alpha: Warriors' Dreams","Sega Saturn [NA]","","No","No","No","No","","0000-00-00","2015-10-07 00:16:56"
"8367","Street Fighter III: Double Impact","Sega Dreamcast [NA]","","No","No","No","No","","0000-00-00","2015-10-07 16:11:18"
"12777","Street Racer (Picture Label)","Atari 2600 (VCS) [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-27 21:17:07"
"9587","Streets of Rage","Sega Genesis [NA]","","No","No","No","No","","0000-00-00","2017-07-25 00:27:25"
"9588","Streets of Rage 2 (670-2483 cart)","Sega Genesis [NA]","","No","No","No","No","","0000-00-00","2015-10-06 23:47:41"
"5593","Strider","Nintendo Entertainment System [US]","","Yes","No","No","No","5.00","0000-00-00","2015-10-18 16:08:22"
"7604","Strider 2","PlayStation [NA]","","No","No","No","No","","0000-00-00","2017-03-19 17:22:07"
"7610","Suikoden","PlayStation [NA]","","No","No","No","No","","0000-00-00","2017-03-19 17:12:05"
"7611","Suikoden II","PlayStation [NA]","","No","No","No","No","","0000-00-00","2017-03-19 17:12:05"
"1580","Suikoden III","PlayStation 2 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-28 21:50:26"
"19484","Summer Games","Atari 2600 (VCS) [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2015-10-19 22:43:57"
"9164","Super Bomberman 2","Super Nintendo [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-02-12 10:51:09"
"117984","Super Bomberman R","Nintendo Switch [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-29 15:01:55"
"12305","Super Bonk","Super Nintendo [NA]","None","Yes","Yes","Yes","Yes","0.00","0000-00-00","2015-10-06 23:56:53"
"11654","Super Breakout","Atari 2600 (VCS) [NA]","","No","No","No","No","","0000-00-00","2015-10-19 22:38:23"
"73","Super Castlevania IV","Super Nintendo [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2018-11-11 19:01:01"
"20001","Super Mario 3D Land","Nintendo 3DS [NA]","","No","No","No","No","","0000-00-00","2017-01-29 12:54:37"
"5164","Super Mario 64","Nintendo 64 [NA]","","No","No","No","No","","0000-00-00","2015-10-16 21:55:35"
"5164","Super Mario 64","Nintendo 64 [NA]","","No","No","No","No","","0000-00-00","2018-11-12 10:41:57"
"6096","Super Mario All-Stars","Super Nintendo [NA]","","Yes","No","Yes","Yes","0.00","0000-00-00","2018-11-11 19:05:32"
"6096","Super Mario All-Stars","Super Nintendo [NA]","","No","No","No","No","","0000-00-00","2016-01-13 08:57:40"
"5404","Super Mario Bros. / Duck Hunt (Nintendo Seal of Quality)","Nintendo Entertainment System [US]","","No","No","No","No","","0000-00-00","2017-01-28 21:39:40"
"5371","Super Mario Bros. 2 (Nintendo Seal of Quality)","Nintendo Entertainment System [US]","","No","No","No","No","","0000-00-00","2017-01-28 15:47:57"
"5372","Super Mario Bros. 3","Nintendo Entertainment System [US]","","No","No","No","No","","0000-00-00","2015-10-07 00:37:32"
"67","Super Mario Galaxy","Wii [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-28 20:53:24"
"67","Super Mario Galaxy","Wii [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-28 20:37:04"
"9224","Super Mario Galaxy 2","Wii [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-02-26 20:42:28"
"10683","Super Mario Kart","Super Nintendo [NA]","","Yes","No","Yes","Yes","0.00","0000-00-00","2018-11-11 19:06:11"
"10683","Super Mario Kart","Super Nintendo [NA]","","No","No","No","No","","0000-00-00","2016-01-13 08:59:57"
"5262","Super Mario Land","Game Boy [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-28 21:49:32"
"123138","Super Mario Maker","Wii U [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2018-03-11 15:49:19"
"110843","Super Mario Maker for Nintendo 3DS","Nintendo 3DS [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-29 13:00:15"
"117965","Super Mario Odyssey","Nintendo Switch [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-29 15:01:27"
"8498","Super Mario RPG: Legend of the Seven Stars","Super Nintendo [NA]","","No","No","No","No","","0000-00-00","2016-01-13 08:59:35"
"8498","Super Mario RPG: Legend of the Seven Stars","Super Nintendo [NA]","","Yes","No","Yes","Yes","0.00","0000-00-00","2018-11-11 19:07:24"
"5244","Super Mario Sunshine","GameCube [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2016-06-09 16:24:21"
"6095","Super Mario World","Super Nintendo [NA]","","Yes","No","Yes","Yes","0.00","0000-00-00","2018-11-11 19:06:33"
"6095","Super Mario World","Super Nintendo [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2015-10-15 16:03:17"
"15400","Super Mario World 2: Yoshi's Island","Super Nintendo [NA]","","No","No","No","No","","0000-00-00","2018-11-12 10:52:30"
"33472","Super Mario: Yossy Island","Super Famicom [JP]","","No","No","No","No","","0000-00-00","2015-10-11 23:40:06"
"8499","Super Metroid","Super Nintendo [NA]","","No","No","No","No","","0000-00-00","2018-11-12 10:51:51"
"8499","Super Metroid","Super Nintendo [NA]","","Yes","No","Yes","Yes","0.00","0000-00-00","2018-11-12 10:57:44"
"10960","Super Monkey Ball: Banana Blitz","Wii [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-28 20:42:12"
"21","Super Paper Mario","Wii [NA]","","No","No","No","No","","0000-00-00","2017-01-28 20:46:13"
"101","Super Smash Bros. Brawl (black ESRB)","Wii [NA]","","No","No","No","No","","0000-00-00","2017-01-28 20:51:05"
"55459","Super Smash Bros. for Nintendo 3DS","Nintendo 3DS [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-29 12:58:54"
"5245","Super Smash Bros. Melee","GameCube [NA]","","No","No","No","No","","0000-00-00","2016-06-09 16:22:49"
"5245","Super Smash Bros. Melee","GameCube [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-28 21:16:39"
"5966","Super Spike V'Ball / Nintendo World Cup","Nintendo Entertainment System [US]","","No","No","No","No","","0000-00-00","2015-10-07 00:29:04"
"37080","Super Star Wars","Super Nintendo [NA]","None","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-05-28 11:33:52"
"37080","Super Star Wars","Super Nintendo [NA]","","No","No","No","No","","0000-00-00","2018-11-12 10:54:07"
"15526","Super Star Wars - Players Choice","Super Nintendo [NA]","None","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-05-28 11:34:48"
"9573","Super Star Wars (JVC)","Super Nintendo [NA]","None","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-05-28 11:34:48"
"9169","Super Star Wars: Return of the Jedi (THQ)","Super Nintendo [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-03-12 16:04:09"
"9169","Super Star Wars: Return of the Jedi (THQ)","Super Nintendo [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-03-12 16:04:12"
"9166","Super Star Wars: The Empire Strikes Back (THQ)","Super Nintendo [NA]","","No","No","No","No","","0000-00-00","2015-10-06 23:55:42"
"14958","Super Street Fighter IV - 3D Edition","Nintendo 3DS [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-29 12:58:19"
"15569","Super Volleyball","TurboGrafx-16 [NA]","None","Yes","Yes","Yes","Yes","21.55","0000-00-00","2018-02-13 01:41:48"
"35904","Superman (Sears)","Atari 2600 (VCS) [NA]","","No","No","No","No","","0000-00-00","2015-10-19 22:38:49"
"21177","Surround (Text Label)","Atari 2600 (VCS) [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-27 21:10:43"
"89846","Sword Art Online: Lost Song","PlayStation 4 [NA]","","No","No","No","No","","0000-00-00","2017-02-12 10:47:23"
"2882","Sword of Mana","Game Boy Advance [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2015-11-02 23:48:02"
"8375","Sword of the Berserk: Guts' Rage","Sega Dreamcast [NA]","","No","No","No","No","","0000-00-00","2015-10-07 16:11:53"
"10521","Sword of Vermilion","Sega Genesis [NA]","","No","No","No","No","","0000-00-00","2015-10-06 23:48:44"
"2535","Tak 2: The Staff of Dreams","GameCube [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-03-12 16:28:53"
"10944","Takin' It to the Hoop","TurboGrafx-16 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-03-31 20:12:00"
"18248","Target Fun (Sears Text Label red)","Atari 2600 (VCS) [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2015-10-19 22:43:02"
"9619","Taz in Escape From Mars","Sega Genesis [NA]","","No","No","No","No","","0000-00-00","2015-10-06 23:48:44"
"5603","Teenage Mutant Ninja Turtles II: The Arcade Game","Nintendo Entertainment System [US]","","No","No","No","No","","0000-00-00","2015-10-07 00:30:56"
"1145","Tekken Tag Tournament","PlayStation 2 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","0000-00-00 00:00:00"
"37344","Tekken Tag Tournament 2: Wii U Edition","Wii U [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2018-03-11 15:50:32"
"8112","Tempest 2000","Sega Saturn [NA]","","No","No","No","No","","0000-00-00","2015-10-07 00:17:34"
"133501","Tenchu Z","Xbox 360 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2018-03-11 15:11:52"
"18117","Tenchu Z [CA]","Xbox 360 [NA]","","No","No","No","No","","0000-00-00","2015-11-03 00:25:11"
"1585","Tenchu: Wrath of Heaven","PlayStation 2 [NA]","","No","No","No","No","","0000-00-00","2017-01-28 22:01:51"
"73682","Terraria","PlayStation 4 [NA]","","No","No","No","No","","0000-00-00","2015-10-07 16:23:53"
"5265","Tetris","Game Boy [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-28 21:49:04"
"12374","Tetris Attack","Super Nintendo [NA]","","No","No","No","No","","0000-00-00","2018-11-12 10:43:38"
"61382","Theatrhythm Final Fantasy: Curtain Call - Limited Edition","Nintendo 3DS [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-29 13:01:26"
"32192","Thrillville","PlayStation Portable [NA]","","No","No","No","No","","0000-00-00","2015-11-03 00:09:01"
"10987","Tiger Road","TurboGrafx-16 [NA]","","No","No","No","No","","0000-00-00","2018-12-21 16:17:34"
"8383","Time Stalkers","Sega Dreamcast [NA]","","No","No","No","No","","0000-00-00","2015-10-07 16:11:53"
"15571","Timeball","TurboGrafx-16 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-03-29 13:07:30"
"21907","Title Match Pro Wrestling","Atari 2600 (VCS) [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-27 21:25:18"
"10471","Todd's Adventure in Slime World","Sega Genesis [NA]","","No","No","No","No","","0000-00-00","2015-10-06 23:49:26"
"10471","Todd's Adventure in Slime World","Sega Genesis [NA]","","Yes","Yes","No","No","0.00","0000-00-00","2017-03-20 08:25:40"
"9339","Todd's Adventures in Slime World","Atari Lynx [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-03-20 08:20:31"
"936","ToeJam & Earl III: Mission to Earth","Xbox [NA]","","No","No","No","No","","0000-00-00","2015-11-03 00:50:51"
"10557","ToeJam & Earl in Panic on Funkotron","Sega Genesis [NA]","","No","No","No","No","","0000-00-00","2015-10-06 23:49:26"
"10559","Tom and Jerry: Frantic Antics!","Sega Genesis [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-02-12 10:49:47"
"423","Tom Clancy's Splinter Cell","Xbox [NA]","","No","No","No","No","","0000-00-00","2015-11-03 00:50:51"
"35","Tom Clancy's Splinter Cell: Conviction","Xbox 360 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2018-03-11 15:20:11"
"8127","Tomb Raider","Sega Saturn [NA]","","No","No","No","No","","0000-00-00","2015-10-07 00:17:34"
"8388","Tomb Raider: The Last Revelation","Sega Dreamcast [NA]","","No","No","No","No","","0000-00-00","2015-10-07 16:11:53"
"9514","Tomcat Alley","Sega CD [NA]","","No","No","No","No","","0000-00-00","2015-10-07 00:10:07"
"365","Tony Hawk's Pro Skater 2X","Xbox [NA]","","No","No","No","No","","0000-00-00","2015-11-03 00:51:26"
"5837","Top Gun (3 screw cartridge)","Nintendo Entertainment System [US]","","No","No","No","No","","0000-00-00","2015-10-07 00:28:31"
"23339","Touch My Katamari","PlayStation Vita [NA]","","No","No","No","No","","0000-00-00","2016-03-03 08:32:50"
"9341","Tournament Cyberball 2072","Atari Lynx [NA]","","No","No","No","No","","0000-00-00","2017-03-21 16:05:19"
"6034","Town & Country Surf Designs: Wood & Water Rage","Nintendo Entertainment System [US]","","No","No","No","No","","0000-00-00","2015-10-18 16:05:41"
"8391","Toy Commander","Sega Dreamcast [NA]","","No","No","No","No","","0000-00-00","2015-10-07 16:11:53"
"3273","Trace Memory","Nintendo DS [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-29 12:35:30"
"6035","Track & Field (3 screw cartridge)","Nintendo Entertainment System [US]","","No","No","No","No","","0000-00-00","2015-10-07 00:27:36"
"6036","Track & Field II","Nintendo Entertainment System [US]","","No","No","No","No","","0000-00-00","2015-10-07 00:29:37"
"1232","Transformers","PlayStation 2 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-28 22:01:15"
"5224","Trauma Center: Second Opinion","Wii [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-28 20:36:07"
"59397","Trials Fusion","PlayStation 4 [NA]","","No","No","No","No","","0000-00-00","2015-10-07 16:23:53"
"8393","TrickStyle","Sega Dreamcast [NA]","","No","No","No","No","","0000-00-00","2015-10-07 16:11:53"
"10951","Tricky Kick","TurboGrafx-16 [NA]","30","Yes","Yes","Yes","No","18.47","2017-03-05","2016-03-07 07:47:40"
"12403","True Lies","Super Nintendo [NA]","","No","No","No","No","","0000-00-00","2018-11-12 10:53:48"
"5186","Turok: Dinosaur Hunter","Nintendo 64 [NA]","","No","No","No","No","","0000-00-00","2018-11-12 10:40:11"
"15572","Turrican","TurboGrafx-16 [NA]","","Yes","Yes","Yes","No","64.00","0000-00-00","2018-10-15 19:27:10"
"15447","TV Sports Basketball","TurboGrafx-16 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2016-03-05 19:11:27"
"13093","TV Sports Football","TurboGrafx-16 [NA]","6","Yes","No","No","No","3.50","2016-01-04","2016-03-05 19:17:15"
"15573","TV Sports Hockey","TurboGrafx-16 [NA]","10","Yes","Yes","Yes","No","5.00","1993-02-02","2016-03-05 19:17:56"
"1233","Twisted Metal: Black","PlayStation 2 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-28 22:00:23"
"3342","Twisted Metal: Head-On","PlayStation Portable [NA]","","No","No","No","No","","0000-00-00","2015-11-03 00:06:58"
"145509","Typoman: Revised (red cover)","PlayStation 4 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","0000-00-00 00:00:00"
"23050","Ultimate Ghosts'n Goblins","PlayStation Portable [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-03-12 16:25:40"
"12413","Ultraman","Super Nintendo [NA]","","Yes","No","Yes","Yes","0.00","0000-00-00","2018-11-11 19:04:59"
"13372","Uncharted 2: Among Thieves","PlayStation 3 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-28 22:21:48"
"16845","Uncharted 3: Drake's Deception","PlayStation 3 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-28 22:31:09"
"3330","Untold Legends: Brotherhood of the Blade","PlayStation Portable [NA]","","No","No","No","No","","0000-00-00","2015-11-03 00:07:43"
"18109","Untold Legends: Dark Kingdom","PlayStation 3 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-28 22:18:43"
"13937","Urusei Yatsura: Stay With You","PC Engine CD [JP]","","No","No","No","No","","0000-00-00","2016-03-07 07:49:44"
"9616","Valkyrie Profile: Lenneth","PlayStation Portable [NA]","","No","No","No","No","","0000-00-00","2015-11-03 00:07:43"
"7760","Vandal Hearts","PlayStation [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-03-19 17:20:21"
"10995","Vasteel","TurboGrafx-CD [NA]","","No","No","No","No","","0000-00-00","2016-02-28 18:48:05"
"9517","Vay","Sega CD [NA]","","No","No","No","No","","0000-00-00","2015-10-07 00:08:51"
"10989","Veigues Tactical Gladiator","TurboGrafx-16 [NA]","","Yes","Yes","Yes","Yes","","0000-00-00","2017-06-25 01:25:26"
"16650","Venture (Atari Red)","Atari 2600 (VCS) [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-02-12 10:46:07"
"10824","Victory Run","TurboGrafx-16 [NA]","15","Yes","Yes","Yes","Yes","3.95","2016-03-05","2016-03-05 21:48:49"
"2296","Viewtiful Joe","GameCube [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-28 21:05:09"
"10826","Vigilante","TurboGrafx-16 [NA]","25","Yes","Yes","Yes","No","0.00","1991-02-01","2015-10-06 23:54:34"
"5189","Vigilante 8","Nintendo 64 [NA]","","No","No","No","No","","0000-00-00","2018-11-12 10:40:30"
"9345","Viking Child","Atari Lynx [NA]","","Yes","No","No","No","0.00","0000-00-00","2017-03-19 20:23:37"
"66317","Virtua Cop (sleeve)","Sega Saturn [NA]","","No","No","No","No","","0000-00-00","2015-10-07 00:17:34"
"8136","Virtua Fighter","Sega Saturn [NA]","","No","No","No","No","","0000-00-00","2015-10-07 00:17:34"
"8137","Virtua Fighter 2","Sega Saturn [NA]","","No","No","No","No","","0000-00-00","2015-10-07 00:17:34"
"1776","Virtua Fighter 4","PlayStation 2 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-28 22:03:16"
"8138","Virtua Fighter Kids","Sega Saturn [NA]","","No","No","No","No","","0000-00-00","2015-10-07 00:17:34"
"8139","Virtua Fighter Remix (Not for Resale / blue disc)","Sega Saturn [NA]","","No","No","No","No","","0000-00-00","2015-10-07 00:17:34"
"8142","Virtual Hydlide","Sega Saturn [NA]","","No","No","No","No","","0000-00-00","2015-10-07 00:17:53"
"18119","Viva Pinata: Trouble in Paradise","Xbox 360 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2018-03-11 15:06:23"
"147215","Volume","PlayStation 4 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","0000-00-00 00:00:00"
"5947","Wall Street Kid","Nintendo Entertainment System [US]","","No","No","No","No","","0000-00-00","2015-10-07 00:36:32"
"2087","Walt Disney's The Jungle Book Rhythm n' Groove","PlayStation 2 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-03-19 16:41:45"
"2564","Wario World","GameCube [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-28 21:08:31"
"12425","Wario's Woods","Super Nintendo [NA]","","No","No","No","No","","0000-00-00","2016-01-13 09:02:50"
"18262","Warioware: Smooth Moves","Wii [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-28 20:37:40"
"3297","WarioWare: Touched!","Nintendo DS [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-29 12:38:55"
"9207","Warlords","Atari 2600 (VCS) [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-27 21:28:44"
"21922","Warlords (Sears Picture Label)","Atari 2600 (VCS) [NA]","","No","No","No","No","","0000-00-00","2015-10-19 22:39:49"
"21263","Warplock","Atari 2600 (VCS) [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-27 21:21:50"
"34276","Warship Gunner 2","PlayStation 2 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-28 22:02:42"
"48659","Watch Dogs","PlayStation 4 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","0000-00-00 00:00:00"
"39865","Watch Dogs (Black Spine)","PlayStation 3 [NA]","","No","No","No","No","","0000-00-00","2017-01-28 22:32:00"
"2089","Wave Rally","PlayStation 2 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-02-25 11:21:30"
"1077","We Love Katamari","PlayStation 2 [NA]","","Yes","Yes","Yes","Yes","0.00","0000-00-00","2017-01-28 21:48:49"
"12435","Wheel of Fortune: Deluxe Edition","Super Nintendo [NA]","","Yes","No","Yes","No","0.00","0000-00-00","2018-11-11 19:03:24"
